Time,Displacement,Force
(s),(mm),(kN)
0.000,0.000,0.000
0.020,0.000,0.000
0.040,0.000,0.000
0.060,0.001,0.001
0.080,0.002,0.004
0.100,0.003,0.008
0.120,0.004,0.013
0.140,0.005,0.017
0.160,0.005,0.021
0.180,0.006,0.024
0.200,0.007,0.026
0.220,0.007,0.029
0.240,0.008,0.033
0.260,0.009,0.037
0.280,0.010,0.040
0.300,0.010,0.044
0.320,0.011,0.047
0.340,0.011,0.050
0.360,0.012,0.053
0.380,0.013,0.057
0.400,0.014,0.062
0.420,0.014,0.066
0.440,0.015,0.071
0.460,0.015,0.075
0.480,0.016,0.078
0.500,0.017,0.081
0.520,0.017,0.085
0.540,0.018,0.089
0.560,0.019,0.094
0.580,0.020,0.098
0.600,0.020,0.102
0.620,0.021,0.106
0.640,0.021,0.109
0.660,0.022,0.112
0.680,0.023,0.116
0.700,0.024,0.120
0.720,0.024,0.125
0.740,0.025,0.130
0.760,0.025,0.135
0.780,0.026,0.138
0.800,0.027,0.141
0.820,0.027,0.145
0.840,0.028,0.150
0.860,0.029,0.155
0.880,0.030,0.160
0.900,0.030,0.165
0.920,0.031,0.169
0.940,0.031,0.172
0.960,0.032,0.176
0.980,0.033,0.180
1.000,0.034,0.185
1.020,0.034,0.190
1.040,0.035,0.196
1.060,0.036,0.201
1.080,0.036,0.205
1.100,0.037,0.208
1.120,0.037,0.212
1.140,0.038,0.217
1.160,0.039,0.222
1.180,0.040,0.228
1.200,0.040,0.233
1.220,0.041,0.238
1.240,0.041,0.241
1.260,0.042,0.245
1.280,0.043,0.249
1.300,0.043,0.254
1.320,0.044,0.260
1.340,0.045,0.266
1.360,0.046,0.271
1.380,0.046,0.276
1.400,0.047,0.280
1.420,0.047,0.284
1.440,0.048,0.289
1.460,0.049,0.294
1.480,0.050,0.300
1.500,0.050,0.306
1.520,0.051,0.311
1.540,0.051,0.315
1.560,0.052,0.319
1.580,0.053,0.323
1.600,0.053,0.328
1.620,0.054,0.334
1.640,0.055,0.341
1.660,0.056,0.347
1.680,0.056,0.352
1.700,0.057,0.356
1.720,0.057,0.360
1.740,0.058,0.365
1.760,0.059,0.370
1.780,0.060,0.377
1.800,0.060,0.384
1.820,0.061,0.390
1.840,0.061,0.395
1.860,0.062,0.399
1.880,0.063,0.403
1.900,0.063,0.408
1.920,0.064,0.414
1.940,0.065,0.420
1.960,0.066,0.427
1.980,0.066,0.433
2.000,0.067,0.438
2.020,0.067,0.442
2.040,0.068,0.446
2.060,0.069,0.452
2.080,0.070,0.459
2.100,0.070,0.466
2.120,0.071,0.472
2.140,0.072,0.478
2.160,0.072,0.482
2.180,0.073,0.486
2.200,0.073,0.490
2.220,0.074,0.497
2.240,0.075,0.504
2.260,0.076,0.511
2.280,0.076,0.517
2.300,0.077,0.523
2.320,0.077,0.527
2.340,0.078,0.532
2.360,0.079,0.537
2.380,0.080,0.544
2.400,0.080,0.552
2.420,0.081,0.558
2.440,0.082,0.564
2.460,0.082,0.568
2.480,0.083,0.573
2.500,0.083,0.578
2.520,0.084,0.584
2.540,0.085,0.591
2.560,0.086,0.598
2.580,0.086,0.605
2.600,0.087,0.611
2.620,0.087,0.616
2.640,0.088,0.620
2.660,0.089,0.625
2.680,0.090,0.632
2.700,0.090,0.640
2.720,0.091,0.647
2.740,0.092,0.653
2.760,0.092,0.658
2.780,0.093,0.662
2.800,0.093,0.667
2.820,0.094,0.672
2.840,0.095,0.679
2.860,0.096,0.687
2.880,0.096,0.694
2.900,0.097,0.700
2.920,0.097,0.705
2.940,0.098,0.710
2.960,0.099,0.715
2.980,0.099,0.721
3.000,0.100,0.728
3.020,0.101,0.735
3.040,0.102,0.742
3.060,0.102,0.747
3.080,0.103,0.752
3.100,0.103,0.756
3.120,0.104,0.761
3.140,0.105,0.768
3.160,0.106,0.776
3.180,0.106,0.784
3.200,0.107,0.790
3.220,0.107,0.795
3.240,0.108,0.799
3.260,0.109,0.804
3.280,0.109,0.809
3.300,0.110,0.816
3.320,0.111,0.824
3.340,0.112,0.831
3.360,0.112,0.837
3.380,0.113,0.842
3.400,0.113,0.846
3.420,0.114,0.850
3.440,0.115,0.857
3.460,0.116,0.864
3.480,0.116,0.871
3.500,0.117,0.877
3.520,0.117,0.883
3.540,0.118,0.887
3.560,0.119,0.891
3.580,0.119,0.896
3.600,0.120,0.903
3.620,0.121,0.911
3.640,0.122,0.917
3.660,0.122,0.923
3.680,0.123,0.928
3.700,0.123,0.932
3.720,0.124,0.936
3.740,0.125,0.942
3.760,0.126,0.949
3.780,0.126,0.956
3.800,0.127,0.962
3.820,0.127,0.968
3.840,0.128,0.972
3.860,0.129,0.976
3.880,0.129,0.980
3.900,0.130,0.986
3.920,0.131,0.994
3.940,0.132,1.001
3.960,0.132,1.007
3.980,0.133,1.012
4.000,0.133,1.016
4.020,0.134,1.020
4.040,0.135,1.025
4.060,0.136,1.031
4.080,0.136,1.038
4.100,0.137,1.044
4.120,0.138,1.050
4.140,0.138,1.055
4.160,0.139,1.059
4.180,0.139,1.063
4.200,0.140,1.069
4.220,0.141,1.076
4.240,0.142,1.083
4.260,0.142,1.090
4.280,0.143,1.095
4.300,0.143,1.099
4.320,0.144,1.103
4.340,0.145,1.107
4.360,0.145,1.113
4.380,0.146,1.120
4.400,0.147,1.127
4.420,0.148,1.134
4.440,0.148,1.139
4.460,0.149,1.143
4.480,0.149,1.147
4.500,0.150,1.152
4.520,0.151,1.159
4.540,0.152,1.166
4.560,0.152,1.172
4.580,0.153,1.178
4.600,0.153,1.182
4.620,0.154,1.186
4.640,0.155,1.190
4.660,0.155,1.196
4.680,0.156,1.203
4.700,0.157,1.210
4.720,0.158,1.217
4.740,0.158,1.222
4.760,0.159,1.227
4.780,0.159,1.231
4.800,0.160,1.235
4.820,0.161,1.242
4.840,0.162,1.249
4.860,0.162,1.256
4.880,0.163,1.262
4.900,0.163,1.267
4.920,0.164,1.271
4.940,0.165,1.275
4.960,0.165,1.280
4.980,0.166,1.287
5.000,0.167,1.294
5.020,0.168,1.302
5.040,0.168,1.308
5.060,0.169,1.313
5.080,0.169,1.316
5.100,0.170,1.321
5.120,0.171,1.327
5.140,0.172,1.334
5.160,0.172,1.341
5.180,0.173,1.348
5.200,0.174,1.354
5.220,0.174,1.358
5.240,0.175,1.362
5.260,0.175,1.367
5.280,0.176,1.373
5.300,0.177,1.381
5.320,0.178,1.389
5.340,0.178,1.395
5.360,0.179,1.400
5.380,0.179,1.404
5.400,0.180,1.408
5.420,0.181,1.413
5.440,0.182,1.420
5.460,0.182,1.428
5.480,0.183,1.435
5.500,0.184,1.441
5.520,0.184,1.446
5.540,0.185,1.450
5.560,0.185,1.455
5.580,0.186,1.461
5.600,0.187,1.468
5.620,0.188,1.475
5.640,0.188,1.481
5.660,0.189,1.486
5.680,0.189,1.490
5.700,0.190,1.494
5.720,0.191,1.499
5.740,0.192,1.506
5.760,0.192,1.514
5.780,0.193,1.522
5.800,0.194,1.529
5.820,0.194,1.534
5.840,0.195,1.538
5.860,0.195,1.543
5.880,0.196,1.548
5.900,0.197,1.555
5.920,0.198,1.563
5.940,0.198,1.570
5.960,0.199,1.576
5.980,0.199,1.580
6.000,0.200,1.585
6.020,0.201,1.590
6.040,0.202,1.596
6.060,0.202,1.604
6.080,0.203,1.612
6.100,0.204,1.619
6.120,0.204,1.625
6.140,0.205,1.629
6.160,0.205,1.633
6.180,0.206,1.638
6.200,0.207,1.645
6.220,0.208,1.653
6.240,0.208,1.661
6.260,0.209,1.667
6.280,0.209,1.672
6.300,0.210,1.677
6.320,0.211,1.681
6.340,0.211,1.688
6.360,0.212,1.696
6.380,0.213,1.705
6.400,0.214,1.712
6.420,0.214,1.717
6.440,0.215,1.722
6.460,0.215,1.726
6.480,0.216,1.730
6.500,0.217,1.736
6.520,0.218,1.744
6.540,0.218,1.753
6.560,0.219,1.760
6.580,0.219,1.766
6.600,0.220,1.771
6.620,0.221,1.775
6.640,0.222,1.781
6.660,0.222,1.788
6.680,0.223,1.797
6.700,0.224,1.804
6.720,0.224,1.810
6.740,0.225,1.815
6.760,0.225,1.819
6.780,0.226,1.824
6.800,0.227,1.830
6.820,0.228,1.838
6.840,0.228,1.846
6.860,0.229,1.854
6.880,0.230,1.860
6.900,0.230,1.865
6.920,0.231,1.870
6.940,0.231,1.875
6.960,0.232,1.881
6.980,0.233,1.890
7.000,0.234,1.897
7.020,0.234,1.904
7.040,0.235,1.910
7.060,0.235,1.914
7.080,0.236,1.919
7.100,0.237,1.924
7.120,0.238,1.932
7.140,0.238,1.940
7.160,0.239,1.949
7.180,0.240,1.956
7.200,0.240,1.961
7.220,0.241,1.965
7.240,0.241,1.969
7.260,0.242,1.975
7.280,0.243,1.983
7.300,0.244,1.991
7.320,0.244,1.999
7.340,0.245,2.005
7.360,0.245,2.010
7.380,0.246,2.015
7.400,0.247,2.020
7.420,0.247,2.027
7.440,0.248,2.035
7.460,0.249,2.043
7.480,0.250,2.051
7.500,0.250,2.056
7.520,0.251,2.060
7.540,0.251,2.065
7.560,0.252,2.070
7.580,0.253,2.078
7.600,0.254,2.087
7.620,0.254,2.095
7.640,0.255,2.102
7.660,0.255,2.107
7.680,0.256,2.112
7.700,0.257,2.116
7.720,0.258,2.122
7.740,0.258,2.131
7.760,0.259,2.139
7.780,0.260,2.147
7.800,0.260,2.153
7.820,0.261,2.158
7.840,0.261,2.162
7.860,0.262,2.167
7.880,0.263,2.175
7.900,0.264,2.183
7.920,0.264,2.192
7.940,0.265,2.199
7.960,0.266,2.205
7.980,0.266,2.210
8.000,0.267,2.214
8.020,0.267,2.220
8.040,0.268,2.227
8.060,0.269,2.235
8.080,0.270,2.242
8.100,0.270,2.249
8.120,0.271,2.254
8.140,0.271,2.259
8.160,0.272,2.264
8.180,0.273,2.271
8.200,0.274,2.279
8.220,0.274,2.288
8.240,0.275,2.296
8.260,0.276,2.302
8.280,0.276,2.307
8.300,0.277,2.311
8.320,0.277,2.315
8.340,0.278,2.322
8.360,0.279,2.330
8.380,0.280,2.339
8.400,0.280,2.346
8.420,0.281,2.353
8.440,0.281,2.357
8.460,0.282,2.362
8.480,0.283,2.368
8.500,0.284,2.376
8.520,0.284,2.385
8.540,0.285,2.394
8.560,0.286,2.400
8.580,0.286,2.405
8.600,0.287,2.409
8.620,0.287,2.413
8.640,0.288,2.419
8.660,0.289,2.428
8.680,0.290,2.436
8.700,0.290,2.445
8.720,0.291,2.451
8.740,0.291,2.457
8.760,0.292,2.461
8.780,0.293,2.467
8.800,0.294,2.474
8.820,0.294,2.483
8.840,0.295,2.491
8.860,0.296,2.498
8.880,0.296,2.503
8.900,0.297,2.508
8.920,0.297,2.512
8.940,0.298,2.518
8.960,0.299,2.526
8.980,0.300,2.535
9.000,0.300,2.544
9.020,0.301,2.551
9.040,0.301,2.557
9.060,0.302,2.561
9.080,0.303,2.566
9.100,0.304,2.573
9.120,0.304,2.582
9.140,0.305,2.590
9.160,0.306,2.598
9.180,0.306,2.604
9.200,0.307,2.608
9.220,0.307,2.613
9.240,0.308,2.618
9.260,0.309,2.625
9.280,0.310,2.634
9.300,0.310,2.644
9.320,0.311,2.652
9.340,0.311,2.657
9.360,0.312,2.662
9.380,0.313,2.666
9.400,0.313,2.672
9.420,0.314,2.680
9.440,0.315,2.689
9.460,0.316,2.697
9.480,0.316,2.704
9.500,0.317,2.709
9.520,0.317,2.714
9.540,0.318,2.719
9.560,0.319,2.725
9.580,0.320,2.734
9.600,0.320,2.743
9.620,0.321,2.751
9.640,0.321,2.758
9.660,0.322,2.762
9.680,0.323,2.766
9.700,0.323,2.771
9.720,0.324,2.779
9.740,0.325,2.788
9.760,0.326,2.797
9.780,0.326,2.804
9.800,0.327,2.810
9.820,0.327,2.814
9.840,0.328,2.819
9.860,0.329,2.825
9.880,0.330,2.834
9.900,0.330,2.843
9.920,0.331,2.851
9.940,0.331,2.857
9.960,0.332,2.862
9.980,0.333,2.866
10.000,0.333,2.871
10.020,0.334,2.878
10.040,0.335,2.887
10.060,0.336,2.896
10.080,0.336,2.905
10.100,0.337,2.911
10.120,0.337,2.916
10.140,0.338,2.920
10.160,0.339,2.925
10.180,0.340,2.933
10.200,0.340,2.941
10.220,0.341,2.950
10.240,0.342,2.957
10.260,0.342,2.963
10.280,0.343,2.967
10.300,0.343,2.972
10.320,0.344,2.978
10.340,0.345,2.987
10.360,0.346,2.997
10.380,0.346,3.005
10.400,0.347,3.013
10.420,0.347,3.018
10.440,0.348,3.022
10.460,0.349,3.026
10.480,0.349,3.033
10.500,0.350,3.041
10.520,0.351,3.050
10.540,0.352,3.058
10.560,0.352,3.064
10.580,0.353,3.069
10.600,0.353,3.074
10.620,0.354,3.080
10.640,0.355,3.088
10.660,0.356,3.097
10.680,0.356,3.106
10.700,0.357,3.113
10.720,0.357,3.118
10.740,0.358,3.122
10.760,0.359,3.127
10.780,0.359,3.133
10.800,0.360,3.141
10.820,0.361,3.150
10.840,0.362,3.159
10.860,0.362,3.166
10.880,0.363,3.171
10.900,0.363,3.175
10.920,0.364,3.181
10.940,0.365,3.188
10.960,0.366,3.197
10.980,0.366,3.206
11.000,0.367,3.213
11.020,0.367,3.219
11.040,0.368,3.223
11.060,0.369,3.227
11.080,0.369,3.233
11.100,0.370,3.241
11.120,0.371,3.250
11.140,0.372,3.259
11.160,0.372,3.267
11.180,0.373,3.272
11.200,0.373,3.277
11.220,0.374,3.282
11.240,0.375,3.288
11.260,0.376,3.297
11.280,0.376,3.305
11.300,0.377,3.313
11.320,0.378,3.319
11.340,0.378,3.324
11.360,0.379,3.329
11.380,0.379,3.334
11.400,0.380,3.341
11.420,0.381,3.349
11.440,0.382,3.359
11.460,0.382,3.367
11.480,0.383,3.373
11.500,0.383,3.378
11.520,0.384,3.382
11.540,0.385,3.388
11.560,0.386,3.396
11.580,0.386,3.404
11.600,0.387,3.413
11.620,0.388,3.420
11.640,0.388,3.425
11.660,0.389,3.430
11.680,0.389,3.435
11.700,0.390,3.442
11.720,0.391,3.450
11.740,0.392,3.459
11.760,0.392,3.468
11.780,0.393,3.474
11.800,0.393,3.478
11.820,0.394,3.483
11.840,0.395,3.487
11.860,0.396,3.495
11.880,0.396,3.504
11.900,0.397,3.513
11.920,0.398,3.521
11.940,0.398,3.528
11.960,0.399,3.532
11.980,0.399,3.537
12.000,0.400,3.543
12.020,0.401,3.551
12.040,0.402,3.560
12.060,0.402,3.568
12.080,0.403,3.574
12.100,0.403,3.579
12.120,0.404,3.583
12.140,0.405,3.588
12.160,0.405,3.595
12.180,0.406,3.604
12.200,0.407,3.613
12.220,0.408,3.621
12.240,0.408,3.628
12.260,0.409,3.633
12.280,0.409,3.638
12.300,0.410,3.643
12.320,0.411,3.650
12.340,0.412,3.658
12.360,0.412,3.667
12.380,0.413,3.674
12.400,0.413,3.680
12.420,0.414,3.684
12.440,0.415,3.689
12.460,0.415,3.695
12.480,0.416,3.704
12.500,0.417,3.714
12.520,0.418,3.722
12.540,0.418,3.729
12.560,0.419,3.734
12.580,0.419,3.738
12.600,0.420,3.742
12.620,0.421,3.749
12.640,0.422,3.757
12.660,0.422,3.766
12.680,0.423,3.775
12.700,0.423,3.781
12.720,0.424,3.786
12.740,0.425,3.790
12.760,0.425,3.796
12.780,0.426,3.804
12.800,0.427,3.814
12.820,0.428,3.823
12.840,0.428,3.830
12.860,0.429,3.835
12.880,0.429,3.839
12.900,0.430,3.843
12.920,0.431,3.849
12.940,0.432,3.857
12.960,0.432,3.866
12.980,0.433,3.875
13.000,0.434,3.883
13.020,0.434,3.888
13.040,0.435,3.892
13.060,0.435,3.897
13.080,0.436,3.905
13.100,0.437,3.914
13.120,0.438,3.922
13.140,0.438,3.929
13.160,0.439,3.935
13.180,0.439,3.940
13.200,0.440,3.945
13.220,0.441,3.950
13.240,0.441,3.958
13.260,0.442,3.967
13.280,0.443,3.976
13.300,0.444,3.984
13.320,0.444,3.990
13.340,0.445,3.994
13.360,0.445,3.999
13.380,0.446,4.005
13.400,0.447,4.013
13.420,0.448,4.022
13.440,0.448,4.030
13.460,0.449,4.036
13.480,0.449,4.041
13.500,0.450,4.046
13.520,0.451,4.051
13.540,0.451,4.058
13.560,0.452,4.067
13.580,0.453,4.077
13.600,0.454,4.085
13.620,0.454,4.091
13.640,0.455,4.096
13.660,0.455,4.099
13.680,0.456,4.104
13.700,0.457,4.112
13.720,0.458,4.121
13.740,0.458,4.130
13.760,0.459,4.137
13.780,0.459,4.143
13.800,0.460,4.148
13.820,0.461,4.153
13.840,0.461,4.159
13.860,0.462,4.167
13.880,0.463,4.176
13.900,0.464,4.185
13.920,0.464,4.192
13.940,0.465,4.196
13.960,0.465,4.200
13.980,0.466,4.205
14.000,0.467,4.212
14.020,0.468,4.221
14.040,0.468,4.230
14.060,0.469,4.238
14.080,0.469,4.244
14.100,0.470,4.249
14.120,0.471,4.254
14.140,0.471,4.259
14.160,0.472,4.267
14.180,0.473,4.276
14.200,0.474,4.285
14.220,0.474,4.291
14.240,0.475,4.296
14.260,0.475,4.301
14.280,0.476,4.305
14.300,0.477,4.311
14.320,0.478,4.320
14.340,0.478,4.330
14.360,0.479,4.339
14.380,0.480,4.346
14.400,0.480,4.351
14.420,0.481,4.355
14.440,0.481,4.359
14.460,0.482,4.366
14.480,0.483,4.375
14.500,0.484,4.383
14.520,0.484,4.391
14.540,0.485,4.398
14.560,0.485,4.402
14.580,0.486,4.407
14.600,0.487,4.413
14.620,0.488,4.421
14.640,0.488,4.430
14.660,0.489,4.439
14.680,0.490,4.446
14.700,0.490,4.451
14.720,0.491,4.455
14.740,0.491,4.459
14.760,0.492,4.465
14.780,0.493,4.473
14.800,0.494,4.483
14.820,0.494,4.491
14.840,0.495,4.499
14.860,0.495,4.504
14.880,0.496,4.508
14.900,0.497,4.513
14.920,0.498,4.521
14.940,0.498,4.530
14.960,0.499,4.539
14.980,0.500,4.547
15.000,0.500,4.552
15.020,0.501,4.556
15.040,0.501,4.560
15.060,0.502,4.565
15.080,0.503,4.572
15.100,0.504,4.582
15.120,0.504,4.591
15.140,0.505,4.599
15.160,0.505,4.604
15.180,0.506,4.608
15.200,0.507,4.613
15.220,0.508,4.620
15.240,0.508,4.628
15.260,0.509,4.637
15.280,0.510,4.645
15.300,0.510,4.651
15.320,0.511,4.656
15.340,0.511,4.660
15.360,0.512,4.664
15.380,0.513,4.671
15.400,0.514,4.680
15.420,0.514,4.690
15.440,0.515,4.698
15.460,0.516,4.705
15.480,0.516,4.709
15.500,0.517,4.713
15.520,0.517,4.719
15.540,0.518,4.727
15.560,0.519,4.735
15.580,0.520,4.743
15.600,0.520,4.750
15.620,0.521,4.755
15.640,0.521,4.760
15.660,0.522,4.764
15.680,0.523,4.770
15.700,0.524,4.779
15.720,0.524,4.789
15.740,0.525,4.797
15.760,0.526,4.804
15.780,0.526,4.809
15.800,0.527,4.812
15.820,0.527,4.817
15.840,0.528,4.824
15.860,0.529,4.833
15.880,0.530,4.842
15.900,0.530,4.849
15.920,0.531,4.855
15.940,0.531,4.859
15.960,0.532,4.863
15.980,0.533,4.869
16.000,0.534,4.877
16.020,0.534,4.887
16.040,0.535,4.896
16.060,0.536,4.903
16.080,0.536,4.908
16.100,0.537,4.911
16.120,0.537,4.915
16.140,0.538,4.922
16.160,0.539,4.931
16.180,0.540,4.940
16.200,0.540,4.949
16.220,0.541,4.955
16.240,0.541,4.960
16.260,0.542,4.964
16.280,0.543,4.968
16.300,0.544,4.975
16.320,0.544,4.985
16.340,0.545,4.993
16.360,0.546,5.001
16.380,0.546,5.006
16.400,0.547,5.010
16.420,0.547,5.014
16.440,0.548,5.019
16.460,0.549,5.028
16.480,0.550,5.037
16.500,0.550,5.046
16.520,0.551,5.053
16.540,0.551,5.058
16.560,0.552,5.062
16.580,0.553,5.066
16.600,0.553,5.072
16.620,0.554,5.081
16.640,0.555,5.090
16.660,0.556,5.098
16.680,0.556,5.104
16.700,0.557,5.108
16.720,0.557,5.112
16.740,0.558,5.117
16.760,0.559,5.125
16.780,0.560,5.134
16.800,0.560,5.143
16.820,0.561,5.151
16.840,0.562,5.157
16.860,0.562,5.161
16.880,0.563,5.164
16.900,0.563,5.170
16.920,0.564,5.177
16.940,0.565,5.186
16.960,0.566,5.194
16.980,0.566,5.201
17.000,0.567,5.207
17.020,0.567,5.211
17.040,0.568,5.215
17.060,0.569,5.222
17.080,0.570,5.232
17.100,0.570,5.241
17.120,0.571,5.249
17.140,0.571,5.254
17.160,0.572,5.258
17.180,0.573,5.262
17.200,0.573,5.267
17.220,0.574,5.274
17.240,0.575,5.283
17.260,0.576,5.292
17.280,0.576,5.300
17.300,0.577,5.305
17.320,0.577,5.309
17.340,0.578,5.314
17.360,0.579,5.320
17.380,0.580,5.328
17.400,0.580,5.337
17.420,0.581,5.345
17.440,0.582,5.351
17.460,0.582,5.355
17.480,0.583,5.359
17.500,0.583,5.363
17.520,0.584,5.369
17.540,0.585,5.378
17.560,0.586,5.388
17.580,0.586,5.396
17.600,0.587,5.402
17.620,0.587,5.407
17.640,0.588,5.411
17.660,0.589,5.416
17.680,0.590,5.423
17.700,0.590,5.431
17.720,0.591,5.440
17.740,0.592,5.446
17.760,0.592,5.452
17.780,0.593,5.456
17.800,0.593,5.460
17.820,0.594,5.465
17.840,0.595,5.473
17.860,0.596,5.482
17.880,0.596,5.491
17.900,0.597,5.498
17.920,0.597,5.503
17.940,0.598,5.506
17.960,0.599,5.510
17.980,0.599,5.517
18.000,0.600,5.525
18.020,0.601,5.534
18.040,0.602,5.542
18.060,0.602,5.548
18.080,0.603,5.552
18.100,0.603,5.556
18.120,0.604,5.561
18.140,0.605,5.568
18.160,0.606,5.578
18.180,0.606,5.587
18.200,0.607,5.593
18.220,0.607,5.598
18.240,0.608,5.602
18.260,0.609,5.605
18.280,0.609,5.611
18.300,0.610,5.620
18.320,0.611,5.629
18.340,0.612,5.637
18.360,0.612,5.644
18.380,0.613,5.648
18.400,0.613,5.652
18.420,0.614,5.657
18.440,0.615,5.663
18.460,0.616,5.672
18.480,0.616,5.680
18.500,0.617,5.687
18.520,0.617,5.692
18.540,0.618,5.696
18.560,0.619,5.700
18.580,0.619,5.705
18.600,0.620,5.713
18.620,0.621,5.723
18.640,0.622,5.731
18.660,0.622,5.738
18.680,0.623,5.743
18.700,0.623,5.747
18.720,0.624,5.751
18.740,0.625,5.757
18.760,0.626,5.764
18.780,0.626,5.773
18.800,0.627,5.781
18.820,0.627,5.787
18.840,0.628,5.791
18.860,0.629,5.794
18.880,0.629,5.799
18.900,0.630,5.807
18.920,0.631,5.816
18.940,0.632,5.825
18.960,0.632,5.833
18.980,0.633,5.838
19.000,0.633,5.841
19.020,0.634,5.844
19.040,0.635,5.849
19.060,0.636,5.856
19.080,0.636,5.864
19.100,0.637,5.873
19.120,0.637,5.880
19.140,0.638,5.884
19.160,0.639,5.888
19.180,0.639,5.892
19.200,0.640,5.899
19.220,0.641,5.908
19.240,0.642,5.917
19.260,0.642,5.925
19.280,0.643,5.930
19.300,0.643,5.933
19.320,0.644,5.937
19.340,0.645,5.941
19.360,0.645,5.948
19.380,0.646,5.957
19.400,0.647,5.966
19.420,0.648,5.973
19.440,0.648,5.979
19.460,0.649,5.983
19.480,0.649,5.986
19.500,0.650,5.992
19.520,0.651,6.001
19.540,0.652,6.010
19.560,0.652,6.017
19.580,0.653,6.023
19.600,0.653,6.027
19.620,0.654,6.030
19.640,0.655,6.035
19.660,0.655,6.041
19.680,0.656,6.049
19.700,0.657,6.058
19.720,0.658,6.067
19.740,0.658,6.073
19.760,0.659,6.077
19.780,0.659,6.080
19.800,0.660,6.085
19.820,0.661,6.092
19.840,0.662,6.101
19.860,0.662,6.108
19.880,0.663,6.115
19.900,0.663,6.120
19.920,0.664,6.124
19.940,0.665,6.128
19.960,0.665,6.133
19.980,0.666,6.141
20.000,0.667,6.150
20.020,0.668,6.159
20.040,0.668,6.166
20.060,0.669,6.170
20.080,0.669,6.172
20.100,0.670,6.176
20.120,0.671,6.182
20.140,0.672,6.190
20.160,0.672,6.199
20.180,0.673,6.206
20.200,0.674,6.212
20.220,0.674,6.216
20.240,0.675,6.220
20.260,0.675,6.225
20.280,0.676,6.231
20.300,0.677,6.240
20.320,0.678,6.249
20.340,0.678,6.256
20.360,0.679,6.260
20.380,0.679,6.263
20.400,0.680,6.267
20.420,0.681,6.272
20.440,0.682,6.279
20.460,0.682,6.288
20.480,0.683,6.296
20.500,0.684,6.303
20.520,0.684,6.307
20.540,0.685,6.311
20.560,0.685,6.315
20.580,0.686,6.321
20.600,0.687,6.329
20.620,0.688,6.338
20.640,0.688,6.345
20.660,0.689,6.350
20.680,0.689,6.353
20.700,0.690,6.357
20.720,0.691,6.361
20.740,0.691,6.368
20.760,0.692,6.377
20.780,0.693,6.386
20.800,0.694,6.394
20.820,0.694,6.399
20.840,0.695,6.402
20.860,0.695,6.405
20.880,0.696,6.410
20.900,0.697,6.417
20.920,0.698,6.425
20.940,0.698,6.433
20.960,0.699,6.440
20.980,0.699,6.444
21.000,0.700,6.447
21.020,0.701,6.451
21.040,0.702,6.458
21.060,0.702,6.467
21.080,0.703,6.476
21.100,0.704,6.483
21.120,0.704,6.488
21.140,0.705,6.491
21.160,0.705,6.494
21.180,0.706,6.498
21.200,0.707,6.505
21.220,0.708,6.513
21.240,0.708,6.522
21.260,0.709,6.529
21.280,0.709,6.534
21.300,0.710,6.538
21.320,0.711,6.541
21.340,0.712,6.547
21.360,0.712,6.555
21.380,0.713,6.564
21.400,0.714,6.571
21.420,0.714,6.577
21.440,0.715,6.580
21.460,0.715,6.583
21.480,0.716,6.586
21.500,0.717,6.592
21.520,0.718,6.600
21.540,0.718,6.609
21.560,0.719,6.617
21.580,0.720,6.623
21.600,0.720,6.627
21.620,0.721,6.630
21.640,0.721,6.634
21.660,0.722,6.642
21.680,0.723,6.650
21.700,0.724,6.658
21.720,0.724,6.664
21.740,0.725,6.668
21.760,0.725,6.671
21.780,0.726,6.674
21.800,0.727,6.679
21.820,0.727,6.686
21.840,0.728,6.695
21.860,0.729,6.704
21.880,0.730,6.710
21.900,0.730,6.715
21.920,0.731,6.718
21.940,0.731,6.721
21.960,0.732,6.727
21.980,0.733,6.735
22.000,0.734,6.743
22.020,0.734,6.750
22.040,0.735,6.755
22.060,0.735,6.759
22.080,0.736,6.762
22.100,0.737,6.766
22.120,0.738,6.774
22.140,0.738,6.782
22.160,0.739,6.791
22.180,0.740,6.798
22.200,0.740,6.802
22.220,0.741,6.805
22.240,0.741,6.808
22.260,0.742,6.813
22.280,0.743,6.821
22.300,0.744,6.829
22.320,0.744,6.837
22.340,0.745,6.843
22.360,0.745,6.846
22.380,0.746,6.849
22.400,0.747,6.853
22.420,0.748,6.859
22.440,0.748,6.868
22.460,0.749,6.877
22.480,0.750,6.884
22.500,0.750,6.888
22.520,0.751,6.890
22.540,0.751,6.893
22.560,0.752,6.897
22.580,0.753,6.905
22.600,0.754,6.913
22.620,0.754,6.921
22.640,0.755,6.927
22.660,0.755,6.932
22.680,0.756,6.935
22.700,0.757,6.938
22.720,0.758,6.944
22.740,0.758,6.951
22.760,0.759,6.960
22.780,0.760,6.967
22.800,0.760,6.972
22.820,0.761,6.975
22.840,0.761,6.977
22.860,0.762,6.981
22.880,0.763,6.988
22.900,0.764,6.997
22.920,0.764,7.005
22.940,0.765,7.012
22.960,0.766,7.017
22.980,0.766,7.020
23.000,0.767,7.023
23.020,0.767,7.027
23.040,0.768,7.034
23.060,0.769,7.042
23.080,0.770,7.049
23.100,0.770,7.055
23.120,0.771,7.059
23.140,0.771,7.062
23.160,0.772,7.065
23.180,0.773,7.071
23.200,0.774,7.079
23.220,0.774,7.088
23.240,0.775,7.095
23.260,0.776,7.101
